#   zf [m]   Ug [m/s]   Vg [m/s]   ws [m/s] dthdtls_rad [K/s] dqv/dt [1/s]      dth/dt [K/s]
50 10800 172800 
3 
  253.7650   4.559391   0.756007  -0.007416    0.00000   +5.48141718E-09   +1.35141208E-05
  339.4921   4.605626   0.745188  -0.006820    0.00000   +5.71217431E-09   +7.68297636E-06
  438.3133   4.690320   0.823024  -0.006767    0.00000   +6.17231285E-09   +2.51391827E-06
  550.5667   4.738449   0.951210  -0.007114    0.00000   +6.46168909E-09   -1.01077144E-07
  676.6378   4.682738   1.059814  -0.007819    0.00000   +4.34037505E-09   +4.18933713E-06
  816.9341   4.481011   0.942096  -0.008065    0.00000   -1.09681398E-09   +1.47454110E-05
  971.8099   4.248277   0.429266  -0.008357    0.00000   -5.66841193E-09   +2.88875740E-05
 1141.6462   4.212642  -0.443274  -0.010319    0.00000   -1.11010463E-11   +2.19443715E-05
 1326.9424   4.445041  -1.417241  -0.012013    0.00000   +1.57304027E-08   -6.05397670E-06
 1528.0081   4.878781  -1.930420  -0.012604    0.00000   +4.58932210E-08   -6.24527234E-05
 1744.3820   5.419160  -1.686942  -0.011351    0.00000   +5.59513620E-08   -8.31499301E-05
 1976.5822   6.040424  -1.122727  -0.010889    0.00000   +4.41427254E-08   -6.85138607E-05
 2225.4910   6.497015  -0.665924  -0.009033    0.00000   +3.80293843E-08   -5.98843220E-05
 2491.6223   6.686022  -0.359271  -0.003870    0.00000   +3.05577295E-08   -6.22877348E-05
 2775.2871   6.672542  -0.193253   0.001932    0.00000   +1.56623609E-08   -4.77411003E-05
 3076.5925   6.359830  -0.184736   0.009635    0.00000   -2.75889975E-09   -1.91584351E-05
 3395.5178   6.040713  -0.335141   0.018290    0.00000   -4.46536264E-09   -1.35535384E-06
 3732.6670   6.186510  -0.642045   0.021221    0.00000   +8.11415189E-09   -5.33495738E-06
 4088.1606   6.732635  -1.012063   0.017661    0.00000   +1.39679223E-08   +2.63094075E-06
 4462.2109   7.484627  -1.367785   0.017264    0.00000   +7.39856920E-09   -4.70713911E-06
 4855.5059   8.521267  -1.632571   0.018863    0.00000   +3.81462120E-09   -1.95977308E-05
 5268.3052   9.412514  -1.877653   0.014233    0.00000   +2.32804751E-09   -1.46764958E-05
 5702.0576  10.163291  -2.099788   0.013780    0.00000   +1.23710619E-08   -5.81811898E-05
 6155.9214  11.089954  -2.225677   0.017710    0.00000   +2.19288837E-08   -5.16613878E-05
 6629.6123  12.388350  -2.307346   0.018788    0.00000   +1.95542618E-08   -4.88623169E-05
 7123.9146  14.098381  -2.429855   0.012308    0.00000   +1.20446479E-08   -4.04195757E-05
 7639.5474  15.503138  -2.807866   0.008888    0.00000   -3.69438247E-10   +1.81988625E-05
 8176.0269  16.080782  -3.469273   0.011033    0.00000   -8.66108593E-09   +7.40489391E-05
 8734.9873  16.423635  -4.100371   0.010774    0.00000   -5.08085314E-09   +7.28248845E-06
 9315.7979  16.869850  -4.549549   0.011546    0.00000   -4.71808007E-09   +1.26578758E-05
 9918.4502  17.425035  -5.165842   0.012417    0.00000   -4.15683046E-09   +3.80978674E-05
10543.9883  18.094381  -5.898644   0.015795    0.00000   -1.44668477E-09   +2.07627053E-05
11196.8330  18.120094  -6.290569   0.015786    0.00000   -6.17991750E-10   +6.74413717E-05
11886.0908  17.251144  -6.256223   0.011603    0.00000   -8.72445468E-12   +1.06996755E-04
12608.6787  15.380797  -6.210580   0.009152    0.00000   +1.57838334E-11   +1.96854384E-04
13353.6367  12.702350  -5.481937   0.008366    0.00000   -8.09377505E-14   +2.59190307E-05
14119.1074  10.275771  -4.088162   0.009551    0.00000   -7.97728312E-13   +1.90731058E-05
14908.5049   8.271304  -3.662665   0.007936    0.00000   +3.12592025E-13   +6.10752708E-05
15726.3369   7.027721  -3.671549   0.000333    0.00000   -9.00724266E-13   -5.86489885E-06
16571.9648   6.536637  -2.945998  -0.007732    0.00000   +1.36828934E-13   -2.66020683E-05
17444.4668   5.642443  -2.160658  -0.005907    0.00000   -2.52503742E-14   +1.69681568E-05
18344.6816   3.863061  -2.019241  -0.006545    0.00000   +1.54499037E-13   +3.51879267E-05
19273.5254   2.173888  -2.649915  -0.008342    0.00000   -2.60332405E-13   +2.04456774E-05
20229.7363   1.190999  -3.834331  -0.005119    0.00000   +2.26274642E-12   -3.03662698E-06
21213.6445   0.227299  -5.154013  -0.001754    0.00000   +1.52231485E-12   +1.47952885E-05

#   zf [m]   Ug [m/s]   Vg [m/s]   ws [m/s] dthdtls_rad [K/s] dqv/dt [1/s]      dth/dt [K/s]
# 21600.00   
    9.8208   5.801256   2.512062  -0.004184    0.00000   -1.17239389E-09   +9.68269970E-06
   35.0840   5.801256   2.512062  -0.008705    0.00000   -1.45741703E-09   +1.65930118E-05
   71.7707   5.458611   2.458952  -0.013573    0.00000   -8.57112764E-10   +2.17401972E-05
  120.2317   5.102719   2.359398  -0.015171    0.00000   -5.57399927E-10   +2.10963739E-05
  180.8008   4.888773   2.252741  -0.014112    0.00000   -3.78466309E-10   +2.21891001E-05
  253.7955   4.762319   2.147544  -0.011966    0.00000   -3.16914324E-10   +2.12964037E-05
  339.5326   4.655766   2.062963  -0.009269    0.00000   -7.35331599E-10   +1.63872121E-05
  438.3782   4.589581   2.024241  -0.006391    0.00000   -2.10404149E-09   +1.06103504E-05
  550.6886   4.504344   1.999686  -0.003709    0.00000   -6.08302853E-09   +1.79074111E-05
  676.8192   4.344028   1.833374  -0.001404    0.00000   -1.40539247E-08   +3.78054970E-05
  817.1935   4.116952   1.374745  -0.000237    0.00000   -2.31940009E-08   +6.91344146E-05
  972.2115   4.096457   0.516752  -0.000038    0.00000   -2.35730503E-08   +9.95019121E-05
 1142.1985   4.299736  -0.697018  -0.001025    0.00000   -6.78986171E-09   +9.40236615E-05
 1327.3948   4.770863  -1.832331  -0.001889    0.00000   +3.10100982E-08   +3.33615931E-05
 1528.0527   5.659163  -2.341213  -0.002038    0.00000   +6.18327709E-08   -4.12068720E-05
 1744.2139   6.426756  -2.326099  -0.002070    0.00000   +6.07587267E-08   -4.61399121E-05
 1976.5291   6.914636  -2.186310  -0.002822    0.00000   +4.79024163E-08   -3.78369604E-05
 2225.4463   7.383938  -1.949996  -0.000215    0.00000   +2.84671448E-08   -5.06891332E-05
 2491.4753   7.892795  -1.503966   0.002638    0.00000   +3.78838695E-08   -7.86458013E-05
 2775.1699   8.238781  -1.014101   0.003065    0.00000   +3.97447136E-08   -6.29594983E-05
 3076.3938   8.187206  -0.833241   0.004739    0.00000   +1.71906051E-08   -1.92436467E-05
 3395.4192   7.965016  -0.990382   0.007135    0.00000   +1.38813387E-09   -7.42942025E-06
 3732.7451   7.946875  -1.255643   0.009160    0.00000   +6.87717853E-09   -4.25387476E-06
 4088.1660   8.264626  -1.413190   0.013023    0.00000   +2.55695009E-09   -1.68314472E-05
 4462.1895   8.798552  -1.529569   0.015986    0.00000   +6.00093642E-09   -7.36628946E-06
 4855.3618   9.447569  -1.856278   0.015020    0.00000   +2.85772120E-09   -1.77412222E-06
 5268.2954   9.889358  -2.458968   0.011978    0.00000   +1.50927237E-08   +1.94328754E-05
 5701.6436  10.204838  -2.949660   0.006119    0.00000   +3.88481174E-08   -4.67602343E-05
 6155.3472  11.027336  -2.665411  -0.001438    0.00000   +3.78239055E-08   -1.31429373E-04
 6629.2070  12.134233  -2.027723  -0.011338    0.00000   +1.61200608E-08   -8.50068130E-05
 7123.9692  13.132881  -1.892837  -0.020747    0.00000   +2.06736639E-09   -2.96255025E-05
 7639.8325  14.233227  -2.171690  -0.018550    0.00000   -2.13067151E-10   -1.79730472E-05
 8176.5557  15.157563  -2.636280  -0.008906    0.00000   +4.78637647E-10   +5.17904079E-05
 8735.3027  15.707275  -3.399700  -0.002754    0.00000   -2.34157204E-09   +6.44611822E-05
 9316.1660  16.294403  -4.283676   0.002856    0.00000   -2.47620680E-09   +2.99609193E-05
 9918.7969  16.787859  -5.068048   0.004517    0.00000   -1.01220558E-09   +2.55861231E-05
10544.1270  17.328493  -5.821260   0.003917    0.00000   -5.54349124E-10   +1.31599228E-05
11198.0703  17.839094  -6.343555   0.003191    0.00000   -7.01820747E-10   -2.35434899E-06
11886.3418  17.488609  -5.893951   0.000660    0.00000   -1.13107065E-10   +1.15061683E-05
12609.4658  16.241678  -4.802655   0.001516    0.00000   -1.73060949E-11   +2.64337186E-05
13354.6982  14.577483  -3.757639  -0.001040    0.00000   -1.84292523E-12   -3.15333238E-06
14119.7266  12.869973  -2.884142  -0.002945    0.00000   -6.77482401E-13   +2.40237882E-05
14909.0596  10.822316  -2.490032   0.001649    0.00000   -1.42035797E-12   +3.56167406E-05
15726.4922   8.407590  -2.264100  -0.002480    0.00000   -4.85049079E-13   +3.17764312E-06
16572.3203   5.720947  -1.795325  -0.005728    0.00000   -2.13204048E-13   +4.73337606E-05
17445.4902   2.432407  -1.593709  -0.003994    0.00000   +2.79725365E-13   +5.67186219E-05
18345.7949  -1.274972  -1.957643  -0.003138    0.00000   +2.24303158E-13   +3.94540930E-05
19273.3789  -4.429487  -2.760937  -0.003916    0.00000   +1.69632007E-13   +1.84202730E-05
20228.4297  -6.424135  -3.645912   0.001400    0.00000   +2.01502995E-13   +7.64156542E-06
21211.7500  -7.562514  -4.075079   0.007126    0.00000   +2.05179497E-13   +2.01166105E-05

#   zf [m]   Ug [m/s]   Vg [m/s]   ws [m/s] dthdtls_rad [K/s] dqv/dt [1/s]      dth/dt [K/s]
# 32400.00   
    9.8192   6.162887   1.875022  -0.002444    0.00000   +9.50487282E-10   -9.14404926E-06
   35.0439   6.162887   1.875022  -0.003196    0.00000   +1.36331807E-09   -1.16451803E-05
   71.6582   6.196467   1.903331  -0.004025    0.00000   +1.63024398E-09   -1.32107136E-05
  120.0064   6.223376   1.944180  -0.004532    0.00000   +1.88766646E-09   -1.44303958E-05
  180.4367   6.294436   2.019141  -0.004722    0.00000   +1.30097994E-09   -1.44205501E-05
  253.2899   6.434248   2.099815  -0.004561    0.00000   -1.80805061E-09   -9.35570016E-06
  338.9147   6.623918   2.194546  -0.003642    0.00000   -3.74274726E-09   -3.19893217E-06
  437.6810   6.827553   2.287810  -0.001451    0.00000   -5.04414462E-09   -2.32671381E-06
  549.9433   6.947169   2.342849   0.002839    0.00000   -1.18759039E-08   +8.85258194E-06
  676.0505   7.027236   2.274181   0.007647    0.00000   -2.47241896E-08   +3.52006815E-05
  816.4207   7.050978   1.919008   0.011727    0.00000   -3.65744536E-08   +7.56677378E-05
  971.4680   6.992687   1.146264   0.013143    0.00000   -3.80965444E-08   +9.89043895E-05
 1141.4297   7.009122   0.147967   0.011122    0.00000   -1.77584093E-08   +8.22439321E-05
 1326.5563   7.183292  -0.570701   0.008019    0.00000   +1.04551486E-08   +2.71805534E-05
 1527.0022   7.351103  -0.791276   0.005856    0.00000   +1.72139668E-08   -1.04266451E-05
 1743.0598   7.494438  -0.725247   0.004623    0.00000   +1.76491512E-08   -2.44015952E-05
