#    Ts [K] qvs [kg/kg] 
0 10800 172800
  280.2601   0.006280
  279.1317   0.005901
  280.7088   0.006309
  290.0506   0.007263
  295.4060   0.007331
  295.1827   0.007909
  289.5100   0.007057
  285.6947   0.007241
  284.4713   0.007523
  283.6732   0.007574
  284.7543   0.007983
  292.2318   0.008852
  296.7484   0.008807
  297.3635   0.008341
  292.2776   0.007642
  288.0320   0.007547
  286.2543   0.007791
